8000000.000,-75.474,-73.611,-76.817
8000000.000,-75.377,-73.636,-76.834
8000000.000,-75.354,-73.565,-76.823
8000000.000,-75.344,-73.543,-76.845
8000000.000,-75.312,-73.600,-76.799
8000000.000,-75.363,-73.586,-76.709
8000000.000,-75.372,-73.586,-76.665
8000000.000,-75.395,-73.541,-76.630
8000000.000,-75.375,-73.564,-76.626
8000000.000,-75.408,-73.538,-76.643
8000000.000,-75.379,-73.558,-76.581
8000000.000,-75.364,-73.566,-76.565
8000000.000,-75.372,-73.584,-76.488
8000000.000,-75.357,-73.632,-76.407
8000000.000,-75.359,-73.639,-76.333
8000000.000,-75.374,-73.664,-76.274
8000000.000,-75.385,-73.681,-76.177
8000000.000,-75.397,-73.751,-76.053
8000000.000,-75.438,-73.760,-76.000
8000000.000,-75.405,-73.792,-75.962
8000000.000,-75.399,-73.802,-75.909
8000000.000,-75.405,-73.797,-75.869
8000000.000,-75.414,-73.863,-75.856
8000000.000,-75.410,-73.940,-75.762
8000000.000,-75.459,-73.980,-75.641
8000000.000,-75.420,-74.110,-75.505
8000000.000,-75.416,-74.153,-75.402
8000000.000,-75.421,-74.263,-75.346
8000000.000,-75.463,-74.361,-75.299
8000000.000,-75.481,-74.384,-75.245
8000000.000,-75.485,-74.483,-75.188
8000000.000,-75.421,-74.533,-75.064
8000000.000,-75.429,-74.620,-74.938
8000000.000,-75.438,-74.622,-74.857
8000000.000,-75.449,-74.725,-74.837
8000000.000,-75.443,-74.833,-74.800
8000000.000,-75.438,-74.888,-74.750
8000000.000,-75.379,-74.957,-74.675
8000000.000,-75.349,-74.984,-74.577
8000000.000,-75.342,-75.133,-74.499
8000000.000,-75.357,-75.199,-74.397
8000000.000,-75.367,-75.256,-74.313
8000000.000,-75.379,-75.365,-74.286
8000000.000,-75.359,-75.505,-74.231
8000000.000,-75.364,-75.584,-74.172
8000000.000,-75.405,-75.689,-74.158
8000000.000,-75.432,-75.803,-74.088
8000000.000,-75.356,-75.920,-74.039
8000000.000,-75.356,-76.060,-73.973
8000000.000,-75.364,-76.135,-73.938
8000000.000,-75.332,-76.158,-73.820
8000000.000,-75.325,-76.209,-73.792
8000000.000,-75.262,-76.294,-73.721
8000000.000,-75.254,-76.397,-73.602
8000000.000,-75.287,-76.469,-73.566
8000000.000,-75.323,-76.498,-73.558
8000000.000,-75.340,-76.573,-73.541
8000000.000,-75.357,-76.647,-73.543
8000000.000,-75.353,-76.674,-73.541
8000000.000,-75.379,-76.712,-73.523
8000000.000,-75.422,-76.786,-73.516
8000000.000,-75.410,-76.760,-73.489
8000000.000,-75.455,-76.795,-73.462
8000000.000,-75.479,-76.777,-73.474
8000000.000,-75.485,-76.830,-73.445
8000000.000,-75.510,-76.775,-73.397
8000000.000,-75.463,-76.720,-73.319
8000000.000,-75.460,-76.698,-73.278
8000000.000,-75.485,-76.623,-73.306
8000000.000,-75.474,-76.606,-73.340
8000000.000,-75.465,-76.529,-73.303
8000000.000,-75.441,-76.470,-73.310
8000000.000,-75.378,-76.428,-73.271
8000000.000,-75.419,-76.414,-73.291
8000000.000,-75.400,-76.374,-73.253
8000000.000,-75.405,-76.274,-73.233
8000000.000,-75.351,-76.196,-73.269
8000000.000,-75.374,-76.135,-73.275
8000000.000,-75.455,-75.958,-73.246
8000000.000,-75.482,-75.835,-73.262
8000000.000,-75.463,-75.713,-73.351
8000000.000,-75.401,-75.588,-73.317
8000000.000,-75.332,-75.459,-73.278
8000000.000,-75.291,-75.385,-73.287
8000000.000,-75.270,-75.295,-73.317
8000000.000,-75.324,-75.185,-73.353
8000000.000,-75.359,-75.048,-73.488
8000000.000,-75.393,-75.029,-73.539
8000000.000,-75.377,-74.925,-73.529
8000000.000,-75.372,-74.833,-73.560
8000000.000,-75.395,-74.718,-73.591
8000000.000,-75.444,-74.571,-73.593
8000000.000,-75.404,-74.501,-73.593
8000000.000,-75.415,-74.471,-73.689
8000000.000,-75.380,-74.395,-73.713
8000000.000,-75.359,-74.386,-73.751
8000000.000,-75.481,-74.273,-73.852
8000000.000,-75.474,-74.255,-73.940
8000000.000,-75.458,-74.234,-74.001
8000000.000,-75.423,-74.161,-74.036
8000000.000,-75.384,-74.103,-74.133
8000000.000,-75.385,-74.046,-74.228
8000000.000,-75.384,-74.014,-74.229
8000000.000,-75.378,-73.938,-74.266
8000000.000,-75.401,-73.851,-74.368
8000000.000,-75.457,-73.842,-74.467
8000000.000,-75.406,-73.780,-74.462
8000000.000,-75.385,-73.685,-74.508
8000000.000,-75.314,-73.660,-74.637
8000000.000,-75.314,-73.637,-74.681
8000000.000,-75.340,-73.575,-74.746
8000000.000,-75.354,-73.558,-74.846
8000000.000,-75.412,-73.550,-74.947
8000000.000,-75.470,-73.549,-75.041
8000000.000,-75.475,-73.594,-75.107
8000000.000,-75.510,-73.583,-75.201
8000000.000,-75.474,-73.552,-75.195
8000000.000,-75.478,-73.590,-75.270
8000000.000,-75.435,-73.538,-75.361
8000000.000,-75.459,-73.541,-75.500
8000000.000,-75.419,-73.603,-75.534
8000000.000,-75.397,-73.637,-75.660
8000000.000,-75.414,-73.634,-75.775
8000000.000,-75.441,-73.610,-75.850
8000000.000,-75.475,-73.639,-75.835
8000000.000,-75.481,-73.678,-75.907
8000000.000,-75.435,-73.679,-75.992
8000000.000,-75.444,-73.730,-76.047
8000000.000,-75.418,-73.717,-76.155
8000000.000,-75.489,-73.751,-76.252
8000000.000,-75.522,-73.872,-76.307
8000000.000,-75.540,-73.896,-76.428
8000000.000,-75.569,-73.955,-76.430
8000000.000,-75.537,-74.023,-76.490
8000000.000,-75.523,-74.085,-76.564
8000000.000,-75.465,-74.113,-76.663
8000000.000,-75.458,-74.257,-76.687
8000000.000,-75.455,-74.368,-76.680
8000000.000,-75.554,-74.442,-76.691
8000000.000,-75.498,-74.503,-76.802
8000000.000,-75.496,-74.556,-76.812
8000000.000,-75.445,-74.618,-76.830
8000000.000,-75.451,-74.725,-76.902
8000000.000,-75.385,-74.831,-76.913
8000000.000,-75.379,-74.877,-76.922
8000000.000,-75.368,-74.954,-76.931
8000000.000,-75.385,-75.042,-76.946
8000000.000,-75.405,-75.155,-76.920
8000000.000,-75.406,-75.278,-76.922
8000000.000,-75.379,-75.374,-76.874
8000000.000,-75.405,-75.429,-76.804
8000000.000,-75.363,-75.520,-76.784
8000000.000,-75.375,-75.674,-76.751
8000000.000,-75.416,-75.792,-76.683
8000000.000,-75.421,-75.850,-76.628
8000000.000,-75.427,-75.894,-76.494
8000000.000,-75.429,-76.036,-76.465
8000000.000,-75.402,-76.113,-76.393
8000000.000,-75.382,-76.240,-76.390
8000000.000,-75.385,-76.307,-76.393
8000000.000,-75.406,-76.421,-76.342
8000000.000,-75.363,-76.526,-76.209
8000000.000,-75.401,-76.565,-76.128
8000000.000,-75.410,-76.544,-75.977
8000000.000,-75.412,-76.542,-75.919
8000000.000,-75.414,-76.529,-75.900
8000000.000,-75.442,-76.568,-75.775
8000000.000,-75.378,-76.712,-75.672
8000000.000,-75.357,-76.801,-75.619
8000000.000,-75.360,-76.786,-75.518
8000000.000,-75.346,-76.740,-75.470
8000000.000,-75.368,-76.740,-75.401
8000000.000,-75.348,-76.740,-75.343
8000000.000,-75.357,-76.748,-75.233
8000000.000,-75.394,-76.758,-75.171
8000000.000,-75.445,-76.721,-75.034
8000000.000,-75.357,-76.668,-74.877
8000000.000,-75.354,-76.546,-74.790
8000000.000,-75.420,-76.544,-74.698
8000000.000,-75.440,-76.465,-74.679
8000000.000,-75.416,-76.426,-74.634
8000000.000,-75.438,-76.272,-74.531
8000000.000,-75.394,-76.136,-74.437
8000000.000,-75.376,-75.996,-74.369
8000000.000,-75.387,-75.955,-74.313
8000000.000,-75.414,-75.873,-74.288
8000000.000,-75.379,-75.751,-74.231
8000000.000,-75.301,-75.742,-74.145
8000000.000,-75.287,-75.624,-74.018
8000000.000,-75.268,-75.527,-73.929
8000000.000,-75.336,-75.378,-73.882
8000000.000,-75.370,-75.340,-73.779
8000000.000,-75.415,-75.158,-73.746
8000000.000,-75.412,-75.088,-73.733
8000000.000,-75.455,-75.009,-73.773
8000000.000,-75.464,-74.942,-73.696
8000000.000,-75.470,-74.870,-73.636
8000000.000,-75.399,-74.805,-73.582
8000000.000,-75.424,-74.727,-73.517
8000000.000,-75.491,-74.615,-73.458
8000000.000,-75.503,-74.582,-73.431
8000000.000,-75.476,-74.510,-73.396
8000000.000,-75.481,-74.417,-73.400
8000000.000,-75.463,-74.402,-73.381
8000000.000,-75.457,-74.288,-73.465
8000000.000,-75.474,-74.147,-73.438
8000000.000,-75.465,-74.048,-73.380
8000000.000,-75.454,-74.044,-73.298
8000000.000,-75.461,-73.988,-73.326
8000000.000,-75.457,-73.944,-73.348
8000000.000,-75.478,-73.920,-73.325
8000000.000,-75.485,-73.840,-73.346
8000000.000,-75.502,-73.849,-73.305
8000000.000,-75.444,-73.871,-73.333
8000000.000,-75.451,-73.838,-73.326
8000000.000,-75.421,-73.788,-73.304
8000000.000,-75.372,-73.679,-73.366
8000000.000,-75.399,-73.669,-73.395
8000000.000,-75.401,-73.646,-73.368
8000000.000,-75.380,-73.602,-73.396
8000000.000,-75.345,-73.521,-73.393
8000000.000,-75.340,-73.513,-73.394
8000000.000,-75.335,-73.541,-73.375
8000000.000,-75.295,-73.549,-73.366
8000000.000,-75.281,-73.579,-73.397
8000000.000,-75.320,-73.634,-73.516
8000000.000,-75.359,-73.641,-73.534
8000000.000,-75.376,-73.648,-73.545
8000000.000,-75.418,-73.681,-73.666
8000000.000,-75.505,-73.706,-73.731
8000000.000,-75.440,-73.657,-73.783
8000000.000,-75.435,-73.623,-73.861
8000000.000,-75.421,-73.582,-73.861
8000000.000,-75.447,-73.634,-73.892
8000000.000,-75.421,-73.655,-74.040
8000000.000,-75.418,-73.662,-74.130
8000000.000,-75.421,-73.703,-74.184
8000000.000,-75.429,-73.687,-74.247
8000000.000,-75.422,-73.689,-74.339
8000000.000,-75.455,-73.689,-74.377
8000000.000,-75.455,-73.630,-74.387
8000000.000,-75.472,-73.585,-74.478
8000000.000,-75.443,-73.565,-74.471
8000000.000,-75.404,-73.540,-74.485
8000000.000,-75.394,-73.607,-74.573
8000000.000,-75.367,-73.632,-74.622
8000000.000,-75.340,-73.654,-74.679
8000000.000,-75.297,-73.678,-74.792
8000000.000,-75.301,-73.655,-74.829
8000000.000,-75.323,-73.635,-74.913
8000000.000,-75.315,-73.596,-75.068
8000000.000,-75.306,-73.614,-75.214
8000000.000,-75.289,-73.587,-75.310
8000000.000,-75.240,-73.527,-75.346
8000000.000,-75.233,-73.483,-75.435
8000000.000,-75.188,-73.500,-75.557
8000000.000,-75.215,-73.586,-75.663
8000000.000,-75.275,-73.615,-75.811
8000000.000,-75.308,-73.617,-75.866
8000000.000,-75.296,-73.605,-75.907
8000000.000,-75.268,-73.586,-75.969
8000000.000,-75.304,-73.615,-76.093
8000000.000,-75.355,-73.552,-76.231
8000000.000,-75.296,-73.534,-76.284
8000000.000,-75.218,-73.532,-76.391
8000000.000,-75.199,-73.529,-76.419
8000000.000,-75.262,-73.564,-76.486
8000000.000,-75.279,-73.646,-76.567
8000000.000,-75.298,-73.639,-76.639
8000000.000,-75.279,-73.661,-76.695
8000000.000,-75.260,-73.666,-76.753
8000000.000,-75.254,-73.634,-76.931
8000000.000,-75.284,-73.655,-76.935
8000000.000,-75.376,-73.661,-76.960
8000000.000,-75.387,-73.699,-76.923
8000000.000,-75.363,-73.710,-76.915
8000000.000,-75.316,-73.846,-76.872
8000000.000,-75.325,-73.838,-76.859
8000000.000,-75.323,-73.769,-76.856
8000000.000,-75.356,-73.749,-76.835
8000000.000,-75.345,-73.751,-76.799
8000000.000,-75.316,-73.781,-76.827
8000000.000,-75.296,-73.820,-76.759
8000000.000,-75.357,-73.873,-76.680
8000000.000,-75.382,-73.820,-76.649
8000000.000,-75.375,-73.845,-76.674
8000000.000,-75.351,-73.900,-76.637
8000000.000,-75.331,-73.932,-76.524
8000000.000,-75.361,-74.010,-76.456
8000000.000,-75.413,-74.019,-76.379
8000000.000,-75.462,-74.089,-76.274
8000000.000,-75.412,-74.064,-76.126
8000000.000,-75.400,-74.099,-76.098
8000000.000,-75.384,-74.138,-76.041
8000000.000,-75.370,-74.110,-75.992
8000000.000,-75.404,-74.202,-75.884
8000000.000,-75.363,-74.243,-75.847
8000000.000,-75.323,-74.297,-75.755
8000000.000,-75.323,-74.330,-75.616
8000000.000,-75.314,-74.295,-75.496
8000000.000,-75.315,-74.330,-75.422
8000000.000,-75.359,-74.389,-75.357
8000000.000,-75.379,-74.450,-75.242
8000000.000,-75.408,-74.512,-75.186
8000000.000,-75.363,-74.530,-75.146
8000000.000,-75.359,-74.593,-75.085
8000000.000,-75.380,-74.705,-75.018
8000000.000,-75.385,-74.748,-74.890
8000000.000,-75.348,-74.809,-74.822
8000000.000,-75.348,-74.878,-74.685
8000000.000,-75.315,-74.951,-74.584
8000000.000,-75.361,-74.981,-74.495
8000000.000,-75.400,-74.992,-74.404
8000000.000,-75.343,-75.027,-74.380
8000000.000,-75.335,-75.075,-74.359
8000000.000,-75.357,-75.142,-74.257
8000000.000,-75.312,-75.201,-74.200
8000000.000,-75.300,-75.251,-74.135
8000000.000,-75.302,-75.376,-74.039
8000000.000,-75.359,-75.438,-73.969
8000000.000,-75.316,-75.455,-73.920
8000000.000,-75.314,-75.475,-73.886
8000000.000,-75.304,-75.482,-73.774
8000000.000,-75.377,-75.556,-73.737
8000000.000,-75.415,-75.639,-73.753
8000000.000,-75.436,-75.771,-73.673
8000000.000,-75.421,-75.834,-73.646
8000000.000,-75.437,-75.883,-73.590
8000000.000,-75.389,-75.933,-73.570
8000000.000,-75.376,-76.002,-73.564
8000000.000,-75.343,-75.972,-73.525
8000000.000,-75.372,-75.992,-73.511
8000000.000,-75.443,-76.078,-73.523
8000000.000,-75.412,-76.159,-73.468
8000000.000,-75.416,-76.260,-73.471
8000000.000,-75.434,-76.281,-73.493
8000000.000,-75.443,-76.312,-73.481
8000000.000,-75.421,-76.386,-73.433
8000000.000,-75.429,-76.467,-73.381
8000000.000,-75.444,-76.538,-73.353
8000000.000,-75.444,-76.562,-73.344
8000000.000,-75.421,-76.603,-73.366
8000000.000,-75.398,-76.611,-73.368
8000000.000,-75.354,-76.601,-73.328
8000000.000,-75.343,-76.592,-73.322
8000000.000,-75.353,-76.616,-73.321
8000000.000,-75.300,-76.690,-73.371
8000000.000,-75.299,-76.749,-73.424
