903990.025,-76.018,-84.575,-85.568
906483.791,-73.283,-85.003,-84.628
908977.556,-76.060,-85.552,-84.525
911471.322,-73.193,-85.900,-84.890
913965.087,-76.201,-85.328,-83.930
916458.853,-75.523,-85.370,-84.642
918952.618,-73.433,-84.927,-84.515
921446.384,-72.702,-83.711,-83.979
923940.150,-74.608,-83.773,-84.169
926433.915,-75.988,-84.690,-85.073
928927.681,-76.318,-85.492,-84.995
931421.446,-74.700,-85.573,-85.578
933915.212,-73.938,-85.366,-85.444
936408.978,-74.503,-84.740,-85.558
938902.743,-73.088,-84.751,-85.511
941396.509,-74.920,-85.055,-85.548
943890.274,-72.702,-85.128,-85.387
946384.040,-71.975,-85.128,-85.610
948877.805,-71.961,-85.577,-85.421
951371.571,-70.680,-85.885,-85.874
953865.337,-68.697,-85.063,-85.422
956359.102,-66.620,-84.990,-85.306
958852.868,-64.612,-84.497,-84.860
961346.633,-62.420,-84.516,-84.551
963840.399,-60.142,-84.558,-84.555
966334.165,-57.729,-85.422,-85.256
968827.930,-55.135,-85.053,-84.823
971321.696,-52.433,-84.442,-84.612
973815.461,-49.512,-84.806,-84.946
976309.227,-46.268,-84.693,-83.996
978802.993,-42.794,-84.610,-83.273
981296.758,-38.955,-85.170,-82.133
983790.524,-34.720,-85.370,-78.983
986284.289,-29.979,-85.690,-74.977
988778.055,-24.641,-85.429,-70.925
991271.820,-19.766,-85.166,-66.173
993765.586,-15.102,-85.244,-61.908
996259.352,-11.460,-84.694,-57.839
998753.117,-10.100,-84.146,-54.677
1001246.883,-10.117,-84.499,-52.879
1003740.648,-11.822,-83.044,-52.833
1006234.414,-15.597,-84.451,-53.665
1008728.180,-20.039,-84.272,-56.947
1011221.945,-24.657,-84.790,-62.414
1013715.711,-29.584,-85.126,-67.315
1016209.476,-33.957,-85.442,-72.761
1018703.242,-37.810,-84.803,-76.160
1021197.007,-41.426,-84.854,-80.189
1023690.773,-44.679,-84.975,-82.430
1026184.539,-47.716,-84.811,-84.496
1028678.304,-50.544,-84.447,-84.606
1031172.070,-53.143,-85.123,-84.621
1033665.835,-55.563,-85.423,-84.862
1036159.601,-57.774,-85.437,-84.548
1038653.367,-59.875,-85.132,-84.283
1041147.132,-61.856,-85.569,-84.668
1043640.898,-63.569,-85.415,-84.806
1046134.663,-65.682,-85.241,-85.104
1048628.429,-67.291,-83.926,-84.679
1051122.195,-68.812,-85.228,-84.442
1053615.960,-70.524,-84.872,-84.220
1056109.726,-71.754,-85.188,-84.282
1058603.491,-73.097,-85.363,-84.804
1061097.257,-74.216,-85.057,-85.371
1063591.022,-75.120,-84.805,-84.043
1066084.788,-75.138,-85.130,-84.382
1068578.554,-75.241,-84.926,-85.225
1071072.319,-75.846,-85.365,-84.503
1073566.085,-76.963,-85.481,-84.687
1076059.850,-75.880,-85.937,-84.851
1078553.616,-76.773,-85.566,-85.163
1081047.382,-77.366,-85.568,-84.937
1083541.147,-77.376,-85.485,-84.925
1086034.913,-76.735,-84.918,-84.806
1088528.678,-76.726,-84.740,-84.209
1091022.444,-77.519,-84.147,-84.502
1093516.209,-76.529,-85.061,-85.295
1096009.975,-77.311,-85.944,-84.324
1098503.741,-77.588,-85.111,-84.453
1100997.506,-77.312,-85.288,-84.196
1103491.272,-76.683,-85.046,-84.026
1105985.037,-78.197,-85.941,-84.089
1108478.803,-77.795,-85.504,-85.174
1110972.569,-78.192,-84.621,-85.106
1113466.334,-77.462,-84.498,-84.973
1115960.100,-77.283,-85.181,-84.224
1118453.865,-77.416,-85.822,-84.136
1120947.631,-77.670,-83.685,-84.794
1123441.397,-76.628,-85.034,-84.871
1125935.162,-77.633,-84.994,-84.271
1128428.928,-76.880,-84.970,-83.748
1130922.693,-78.216,-84.080,-84.988
1133416.459,-76.667,-83.408,-85.118
1135910.224,-76.738,-85.233,-84.849
1138403.990,-77.774,-85.103,-85.480
1140897.756,-76.342,-83.259,-85.483
1143391.521,-76.661,-83.857,-85.433
1145885.287,-76.446,-85.950,-85.303
1148379.052,-78.157,-85.730,-84.033
1150872.818,-77.878,-85.310,-84.391
1153366.584,-77.373,-85.055,-84.743
1155860.349,-77.948,-85.172,-85.745
1158354.115,-76.812,-84.935,-84.915
1160847.880,-77.462,-84.801,-84.721
1163341.646,-77.771,-84.273,-84.725
1165835.411,-77.325,-83.851,-85.362
1168329.177,-77.270,-85.472,-85.302
1170822.943,-77.508,-85.351,-85.496
1173316.708,-76.513,-84.923,-84.601
1175810.474,-77.230,-84.330,-84.858
1178304.239,-77.772,-85.246,-84.141
1180798.005,-78.048,-85.412,-84.337
1183291.771,-78.471,-85.181,-85.734
1185785.536,-76.301,-85.106,-85.223
1188279.302,-76.350,-85.660,-84.670
1190773.067,-77.530,-83.697,-84.624
1193266.833,-78.000,-83.483,-84.735
1195760.599,-77.266,-85.221,-84.250
1198254.364,-77.374,-85.115,-85.051
1200748.130,-77.022,-85.104,-84.998
1203241.895,-77.625,-84.539,-85.742
1205735.661,-77.614,-84.447,-85.057
1208229.426,-76.829,-84.845,-85.180
1210723.192,-77.411,-84.363,-84.849
1213216.958,-77.268,-84.564,-85.284
1215710.723,-77.609,-83.808,-84.742
1218204.489,-76.674,-84.080,-85.545
1220698.254,-77.410,-84.550,-85.121
1223192.020,-78.405,-84.655,-85.164
1225685.786,-77.123,-85.102,-85.538
1228179.551,-77.998,-84.310,-84.724
1230673.317,-77.782,-84.216,-84.777
1233167.082,-77.315,-84.927,-85.042
1235660.848,-76.466,-84.973,-84.378
1238154.613,-77.769,-84.911,-84.552
1240648.379,-78.103,-85.056,-85.029
1243142.145,-77.075,-84.865,-85.545
1245635.910,-77.884,-85.044,-84.992
1248129.676,-76.680,-84.606,-84.977
1250623.441,-77.170,-84.792,-85.554
1253117.207,-77.408,-84.098,-85.156
1255610.973,-77.659,-84.302,-85.052
1258104.738,-77.226,-85.304,-84.564
1260598.504,-78.298,-85.468,-85.406
1263092.269,-77.630,-85.545,-85.095
1265586.035,-77.412,-85.721,-85.107
1268079.800,-77.503,-85.489,-85.288
1270573.566,-78.425,-85.591,-84.475
1273067.332,-77.205,-85.596,-84.795
1275561.097,-77.051,-85.368,-84.839
1278054.863,-77.613,-86.345,-85.038
1280548.628,-78.082,-85.735,-85.043
1283042.394,-77.658,-85.593,-85.368
1285536.160,-76.345,-85.360,-85.365
1288029.925,-77.225,-85.720,-84.602
1290523.691,-77.761,-85.734,-85.732
1293017.456,-77.761,-85.862,-84.968
1295511.222,-78.251,-85.291,-84.316
1298004.988,-78.153,-85.242,-84.149
1300498.753,-77.977,-85.550,-84.979
1302992.519,-77.822,-84.966,-84.428
1305486.284,-77.874,-84.864,-84.212
1307980.050,-77.700,-84.857,-85.027
1310473.815,-77.830,-85.301,-84.969
1312967.581,-78.618,-85.492,-84.678
1315461.347,-78.572,-85.362,-84.600
1317955.112,-77.885,-85.100,-84.919
1320448.878,-77.609,-85.228,-85.657
1322942.643,-77.886,-85.600,-84.031
1325436.409,-78.051,-85.361,-84.911
1327930.175,-76.876,-85.028,-84.369
1330423.940,-77.710,-85.610,-85.542
1332917.706,-78.035,-85.532,-85.942
1335411.471,-77.453,-85.532,-85.150
1337905.237,-79.017,-84.971,-85.106
1340399.002,-79.030,-84.721,-84.314
1342892.768,-77.811,-84.865,-83.966
1345386.534,-78.200,-84.251,-84.418
1347880.299,-78.567,-85.737,-84.427
1350374.065,-77.660,-84.983,-85.085
1352867.830,-77.754,-85.362,-85.362
1355361.596,-77.105,-84.987,-85.409
1357855.362,-76.860,-84.491,-85.339
1360349.127,-76.897,-85.655,-85.302
1362842.893,-78.472,-84.557,-85.351
1365336.658,-77.365,-85.301,-85.037
1367830.424,-78.523,-85.413,-84.327
1370324.190,-78.978,-84.659,-83.618
1372817.955,-77.360,-84.920,-84.248
1375311.721,-77.818,-85.985,-85.537
1377805.486,-78.038,-84.734,-85.420
1380299.252,-78.573,-84.675,-86.136
1382793.017,-78.209,-84.737,-85.466
1385286.783,-78.513,-84.207,-84.983
1387780.549,-77.511,-84.207,-85.396
1390274.314,-77.813,-84.370,-85.863
1392768.080,-77.938,-85.337,-84.379
1395261.845,-79.355,-85.237,-84.429
1397755.611,-77.776,-84.959,-85.340
1400249.377,-78.146,-84.919,-85.592
1402743.142,-77.067,-83.302,-85.474
1405236.908,-78.510,-83.497,-85.093
1407730.673,-77.568,-84.730,-84.206
1410224.439,-78.389,-84.587,-84.303
1412718.204,-79.204,-84.143,-85.489
1415211.970,-76.592,-85.031,-85.724
1417705.736,-78.307,-84.068,-85.805
1420199.501,-78.193,-83.899,-85.668
1422693.267,-77.921,-83.896,-84.907
1425187.032,-78.608,-84.854,-84.651
1427680.798,-78.043,-85.945,-84.858
1430174.564,-78.566,-85.734,-85.173
1432668.329,-77.545,-85.419,-83.575
1435162.095,-78.300,-85.333,-83.630
1437655.860,-77.857,-85.296,-85.213
1440149.626,-77.164,-85.086,-84.957
1442643.392,-78.139,-85.156,-84.847
1445137.157,-77.494,-86.120,-85.462
1447630.923,-78.246,-85.739,-85.144
1450124.688,-78.789,-84.841,-84.731
1452618.454,-78.828,-84.914,-84.185
1455112.219,-77.399,-85.295,-84.257
1457605.985,-78.574,-85.283,-84.191
1460099.751,-78.409,-84.857,-85.025
1462593.516,-77.969,-84.839,-84.585
1465087.282,-78.093,-83.901,-84.077
1467581.047,-78.514,-84.128,-84.789
1470074.813,-76.758,-84.177,-84.831
1472568.579,-79.117,-84.890,-85.167
1475062.344,-78.559,-85.097,-85.156
1477556.110,-79.080,-85.782,-84.553
1480049.875,-78.453,-85.789,-85.017
1482543.641,-78.466,-85.548,-84.659
1485037.406,-78.245,-85.548,-85.041
1487531.172,-77.522,-85.476,-84.473
1490024.938,-78.609,-85.654,-84.130
1492518.703,-78.470,-85.164,-84.833
1495012.469,-78.303,-85.458,-84.768
1497506.234,-78.652,-85.281,-84.919
