79;76;76;67;74;76;72;77;79;90;74;70;72;79;80;69;71;67;72;70;68;78;70;70;67;64;64;62;60;68;65;67;60;62;68;64;74;67;59;66;65;66;71;67;65;61;62;61;66;73;57;61;64;55;57;73;68;61;64;72;63;70;65;66;68;70;66;64;58;66;70;60;64;67;48;66;62;60;70;53;60;62;63;60;61;56;68;58;61;55;57;61;56;62;69;63;74;60;57;60;63;62;72;67;57;63;57;50;59;60;59;55;66;64;59;58;62;61;66;57;66;66;55;64;63;63;58;65;56;63;56;57;62;59;68;59;63;69;58;69;62;66;53;62;51;60;64;68;50;60;57;66;58;61;57;64;59;62;65;62;56;59;59;62;55;56;54;55;56;57;64;62;61;65;58;58;59;68;65;60;56;59;60;53;60;62;63;64;57;61;65;63;58;54;61;54;54;62;60;55;59;65;56;58;58;55;60;60;64;64;58;59;56;59;62;58;60;59;48;57;58;56;55;61;53;64;49;59;61;53;55;55;58;66;60;61;69;58;63;56;57;59;61;58;58;55;64;53;52;53;56;48;56;59;56;52;51;54;56;58;51;62;63;58;59;59;57;56;50;55;62;55;60;53;53;49;53;54;62;54;57;54;50;59;46;48;53;52;51;49;51;46;50;68;53;49;48;58;50;51;58;64;53;57;58;51;50;55;55;50;47;52;57;51;51;59;51;51;52;50;47;53;60;47;52;57;51;56;58;55;54;55;49;53;55;57;50;59;55;58;44;59;51;47;55;57;46;53;49;64;50;53;47;53;59;53;51;59;45;55;55;55;63;60;56;62;52;54;61;57;51;54;47;54;51;44;49;48;48;44;58;50;55;48;57;58;51;50;49;54;44;42;55;50;50;45;52;65;54;38;54;49;46;55;49;55;44;45;47;38;53;43;52;56;46;52;37;49;47;46;46;53;48;46;54;41;49;50;41;52;60;62;46;55;54;51;55;46;60;43;49;51;49;45;45;52;50;49;44;47;46;52;47;52;44;48;48;45;45;48;43;54;51;46;44;36;52;50;45;43;50;41;43;49;42;44;53;44;52;44;46;47;47;49;44;45;56;52;45;52;42;48;50;40;48;41;42;47;55;53;53;50;47;48;43;48;50;44;46;44;38;50;47;37;52;41;46;36;44;36;46;49;48;41;48;48;37;38;44;37;52;33;42;45;49;47;51;44;48;44;45;36;38;40;41;44;50;42;44;44;51;40;38;46;45;44;44;52;51;53;48;46;48;40;49;47;55;48;49;49;43;49;48;42;47;51;46;46;50;55;39;47;44;37;46;44;46;42;39;53;45;42;39;47;44;46;55;42;53;47;45;50;42;44;50;50;55;42;51;53;53;49;44;52;56;51;48;55;55;51;60;49;50;42;46;47;56;54;47;53;46;62;56;46;53;59;63;60;57;51;
83;73;71;72;72;84;79;71;75;76;83;74;70;74;68;83;69;69;68;70;66;62;69;68;69;65;67;68;66;68;69;67;68;70;62;60;65;62;61;67;69;65;64;69;69;59;66;63;66;63;63;62;62;68;65;70;59;69;61;72;68;65;69;66;66;68;63;58;64;58;54;65;61;70;53;64;64;61;58;63;59;57;63;63;60;65;60;64;65;62;67;52;63;56;61;66;74;64;55;63;59;57;62;61;59;60;66;67;64;54;70;65;58;61;60;63;68;64;52;62;59;66;61;66;71;65;57;65;60;57;58;62;62;57;55;57;59;64;59;65;66;59;64;61;54;69;57;62;61;55;56;64;67;50;65;64;58;59;65;63;61;54;58;65;56;59;53;62;57;55;53;62;62;52;59;63;59;62;54;55;57;66;56;59;63;63;56;71;50;59;55;65;65;66;61;54;55;56;56;60;56;57;59;60;65;51;61;52;57;65;51;58;55;55;59;53;54;46;56;62;52;62;55;60;65;50;55;53;65;56;58;57;62;52;63;59;60;57;64;52;57;59;59;57;58;59;52;49;62;52;53;49;54;57;59;61;57;52;57;56;63;55;54;62;63;53;46;59;54;51;66;50;62;57;55;49;44;53;47;56;55;50;50;48;49;47;45;50;53;53;59;49;52;51;58;54;58;56;40;56;47;60;45;57;56;48;50;47;59;44;50;55;52;61;36;60;51;56;45;51;60;43;48;55;48;47;54;50;51;55;57;46;51;64;51;60;50;50;46;58;55;44;50;49;52;55;57;56;47;59;51;56;45;51;46;44;53;51;53;62;52;54;54;57;64;54;59;57;49;54;53;52;59;52;52;52;45;53;38;56;56;46;56;57;56;47;51;50;49;47;46;54;41;49;46;53;43;51;49;48;46;56;42;48;48;44;50;48;49;46;49;50;46;53;46;55;44;49;45;56;49;48;51;60;49;53;49;48;55;49;55;54;62;41;59;49;49;52;47;46;50;46;46;48;49;40;50;45;50;48;42;45;49;51;50;49;46;46;44;45;48;49;50;47;41;53;53;45;51;49;42;50;49;37;45;50;41;51;47;51;48;48;36;48;49;48;44;41;49;45;37;41;49;49;43;50;55;52;51;47;48;46;56;46;50;44;48;41;50;44;39;57;54;49;42;49;43;41;35;40;46;44;41;44;43;36;43;42;50;39;49;44;50;50;53;47;47;43;42;47;39;48;42;45;35;36;43;48;36;40;45;41;48;40;51;45;48;45;45;59;49;51;36;53;48;48;36;49;44;52;41;48;47;54;37;44;42;50;51;40;51;43;45;45;43;36;51;40;43;42;51;45;39;47;47;47;48;49;49;49;46;52;46;48;53;64;53;57;48;51;48;60;51;55;58;51;54;42;52;57;43;49;54;50;46;46;44;55;48;58;41;61;61;55;51;61;62;54;56;68;
78;76;83;78;80;74;75;74;76;78;73;72;78;75;65;76;70;71;77;73;70;67;74;67;71;70;71;80;65;68;65;67;70;68;61;68;72;70;61;59;67;73;66;75;63;59;71;65;72;67;69;62;66;62;65;64;65;66;67;72;66;70;69;72;68;67;71;61;64;62;58;67;65;72;58;65;62;63;67;67;61;65;60;57;66;73;72;66;63;64;66;63;69;62;68;60;62;63;68;61;63;73;65;65;74;57;75;62;64;62;59;67;73;59;60;60;63;60;59;64;66;66;66;67;64;59;66;65;62;61;65;62;63;65;62;67;61;61;62;70;66;65;64;68;64;65;63;59;60;61;65;62;62;67;61;63;65;65;67;64;58;61;61;69;69;65;50;61;66;65;57;58;59;52;56;69;66;66;65;61;68;62;64;60;61;68;55;56;60;62;64;59;65;61;58;67;60;65;61;59;53;72;66;61;58;66;61;56;57;58;57;54;57;61;62;57;60;56;58;53;57;58;53;61;59;54;62;67;60;59;61;58;61;63;61;62;54;63;57;60;62;65;63;56;57;63;60;56;54;58;60;48;62;54;61;53;55;59;65;56;55;56;67;59;49;63;49;62;55;59;56;58;63;62;58;54;52;53;56;66;50;55;55;57;49;50;44;46;51;49;47;43;54;53;53;65;47;58;53;54;57;58;54;55;54;58;51;51;56;51;55;58;52;57;51;54;51;49;49;52;56;50;56;57;52;50;58;56;56;53;57;56;54;49;42;56;52;50;58;54;52;62;55;52;50;51;48;57;55;61;57;58;69;53;54;54;45;61;47;59;54;57;56;54;58;56;57;58;52;52;54;50;45;52;51;50;53;52;46;51;52;46;51;55;50;48;57;47;45;51;52;56;58;48;48;56;46;54;40;55;49;52;51;54;50;51;53;51;49;50;55;51;47;55;56;54;52;48;50;43;47;51;53;55;56;45;44;45;48;47;53;53;51;49;56;49;47;54;53;43;50;47;52;47;40;46;51;49;51;42;50;45;47;45;44;57;47;52;49;46;46;50;42;51;44;54;43;43;49;45;56;45;47;50;52;45;58;39;50;49;42;48;50;52;50;46;49;50;50;52;46;51;50;55;46;52;44;48;51;41;51;42;39;48;49;47;44;43;47;48;58;48;44;48;54;50;42;40;43;35;33;41;48;44;48;46;43;44;61;43;48;56;52;55;41;56;41;41;48;47;39;44;35;45;36;42;47;46;43;46;42;47;49;52;43;44;53;52;45;49;48;54;44;49;51;46;47;49;46;53;51;43;50;48;41;46;43;51;45;45;43;50;56;49;49;43;49;51;54;37;48;49;45;48;48;50;44;51;56;51;47;51;50;55;60;45;53;48;52;56;52;50;52;57;49;52;51;45;49;59;48;50;55;54;43;55;45;44;64;48;53;55;55;59;59;56;59;65;55;60;
71;83;80;78;70;75;70;67;74;76;72;74;69;80;77;76;76;63;69;73;64;76;71;72;69;69;71;72;72;67;66;62;69;65;64;77;70;61;70;59;68;62;64;60;72;81;65;67;66;64;63;68;61;71;63;67;59;67;70;66;66;65;68;64;62;61;65;69;68;62;58;65;62;59;61;63;61;68;65;67;53;66;62;54;56;65;65;60;56;61;63;59;65;68;56;71;63;68;62;60;60;61;67;60;63;67;52;65;64;61;52;67;62;64;61;57;64;58;58;64;63;58;65;65;58;59;74;70;60;66;63;56;58;64;66;61;68;67;67;66;63;66;62;65;62;62;59;60;61;62;69;56;67;54;68;60;58;65;67;59;56;67;58;64;60;63;52;56;57;56;58;48;59;55;56;56;51;62;62;56;70;60;68;57;61;61;60;56;61;58;67;57;66;60;61;62;65;66;59;54;58;66;58;62;59;61;61;59;53;55;60;56;60;60;57;64;45;66;57;64;57;58;62;57;62;58;65;52;64;58;67;60;66;59;62;58;74;59;62;52;58;62;59;50;45;56;52;56;57;56;67;60;56;62;56;51;65;55;61;54;55;56;60;60;57;63;57;54;50;60;60;58;52;62;50;48;56;56;49;48;56;61;47;56;50;45;51;48;46;51;56;46;51;46;51;53;52;56;46;58;49;52;55;53;52;53;58;53;56;47;50;47;48;54;50;54;45;53;54;48;42;57;56;51;50;53;56;42;55;63;54;51;48;55;52;57;50;52;50;55;50;57;49;56;52;54;57;52;56;57;46;60;62;52;49;47;50;51;49;46;48;64;52;54;52;54;50;51;54;52;44;60;48;55;51;48;49;48;58;43;47;48;56;55;44;52;53;44;56;51;54;46;53;46;55;52;50;47;58;55;52;50;41;56;50;43;49;54;58;54;49;56;49;54;55;58;46;45;44;45;41;59;58;48;52;45;54;45;43;51;51;51;53;58;45;50;46;48;45;47;47;46;50;51;52;51;48;44;46;47;51;37;57;48;43;50;43;51;52;50;45;42;50;52;50;40;49;47;46;50;51;43;54;49;52;51;48;47;51;46;47;46;55;52;45;46;44;46;49;49;50;55;49;51;46;52;46;44;54;42;46;51;34;54;53;48;57;37;46;52;48;44;50;45;49;48;40;43;42;41;48;46;47;54;40;47;44;52;49;42;45;56;40;52;48;40;47;47;48;52;39;36;45;42;36;45;40;48;40;49;46;52;37;49;47;52;38;44;62;61;56;47;44;41;48;42;47;49;46;42;43;50;39;35;49;50;32;45;48;35;44;47;42;45;44;43;43;40;60;48;51;46;36;48;51;52;52;48;61;53;54;53;46;58;48;45;50;52;45;53;52;49;49;52;44;56;40;51;48;45;57;49;48;44;64;59;47;53;51;48;55;51;52;51;55;52;59;51;63;68;
75;77;74;71;74;67;65;77;80;74;78;68;74;76;76;73;67;72;68;66;71;72;71;65;68;66;64;75;74;70;68;58;67;67;67;64;69;66;60;68;69;63;57;66;70;74;64;63;64;66;66;64;61;64;68;65;69;68;66;70;78;65;74;69;65;58;66;57;63;64;62;67;53;60;63;65;61;61;62;60;61;60;64;62;70;59;60;70;64;54;52;63;70;61;64;65;61;62;64;65;60;68;54;62;57;63;70;58;66;57;52;60;58;70;54;72;65;62;62;61;65;62;62;67;74;59;65;64;67;66;57;61;58;66;68;61;65;59;59;61;59;61;55;57;64;57;58;62;57;62;64;57;58;56;64;59;65;68;65;63;61;55;56;59;61;58;66;57;66;61;53;58;52;56;52;65;58;63;58;60;60;57;64;71;58;66;60;55;56;61;54;65;58;68;60;65;63;53;62;72;59;57;61;57;63;61;57;56;63;56;59;64;64;57;51;60;57;54;60;58;65;61;63;58;56;53;65;62;61;56;56;62;61;51;57;56;68;59;65;61;56;54;51;51;56;52;61;59;60;52;63;51;62;49;58;64;61;60;55;62;67;51;58;57;55;52;52;59;56;53;57;49;55;63;53;47;61;53;49;51;58;47;48;55;45;54;40;46;46;44;48;52;48;53;48;52;58;47;48;51;53;54;56;56;52;46;55;54;44;56;56;53;47;46;55;58;61;52;57;61;54;54;57;55;54;62;54;52;49;49;46;55;45;54;50;53;54;52;50;53;58;56;48;58;46;53;44;59;51;59;51;43;51;54;51;51;59;58;49;54;53;50;56;56;59;56;54;51;55;48;50;56;46;42;53;56;53;45;44;51;41;49;52;54;51;48;44;53;50;56;57;53;50;54;49;45;41;52;48;54;60;55;51;53;46;50;51;49;49;47;55;50;45;42;46;51;52;54;41;51;47;50;52;51;47;46;50;51;48;55;53;46;54;48;53;46;52;53;39;52;44;54;50;45;57;39;51;47;38;49;47;50;44;48;53;50;50;42;43;49;43;49;59;47;54;39;51;52;49;44;49;42;50;52;53;53;53;50;43;47;47;51;40;45;45;53;35;51;53;49;49;45;46;46;45;56;43;43;48;46;52;45;49;51;56;45;39;54;46;46;45;47;41;44;50;51;52;40;43;45;50;47;41;44;44;52;40;52;49;40;43;53;56;51;46;34;48;49;46;43;43;43;38;46;44;28;37;48;52;41;54;44;44;45;46;43;53;48;50;47;48;47;48;50;49;47;41;49;48;50;41;50;42;40;38;42;43;43;42;52;48;41;48;42;52;42;44;48;43;60;53;37;54;42;43;55;53;44;52;44;47;49;44;51;50;48;55;50;51;58;46;44;52;53;39;62;66;48;46;50;43;42;52;47;52;43;51;54;58;57;51;45;52;58;53;57;65;62;64;62;
78;77;75;74;67;72;74;77;75;66;73;74;67;78;78;81;78;68;64;69;65;69;74;71;66;63;74;66;71;77;68;65;67;66;63;68;65;68;70;63;59;73;71;61;68;71;61;67;73;64;66;69;71;61;67;68;74;78;65;73;64;69;63;65;62;65;67;71;66;59;70;64;64;72;55;64;70;68;63;75;63;66;65;68;62;58;65;61;69;62;58;66;75;69;72;72;61;68;59;62;65;64;61;65;64;61;63;64;63;66;57;65;70;59;59;68;59;52;64;69;71;62;65;66;73;64;65;63;65;72;59;63;64;63;74;65;59;64;60;66;59;63;66;68;59;57;61;62;57;66;55;66;61;54;70;62;62;69;66;60;68;64;60;61;62;63;56;57;58;61;57;52;57;60;64;63;55;56;65;67;59;57;61;60;58;68;60;58;64;56;66;63;60;55;54;67;60;58;56;58;65;63;61;53;57;55;61;62;53;56;67;66;62;56;59;63;56;67;60;48;62;55;58;58;59;61;59;55;61;62;63;62;59;62;61;63;60;56;62;63;61;63;64;60;60;55;62;55;61;58;63;54;59;60;58;52;56;62;58;62;57;60;59;57;53;59;51;60;48;59;63;50;63;60;51;47;62;55;59;58;56;55;53;52;55;53;46;52;49;51;55;57;47;56;54;51;57;62;53;46;58;59;57;60;46;50;53;48;54;50;45;53;53;48;60;51;52;54;53;56;50;53;60;57;59;54;57;47;63;56;51;56;46;51;64;54;56;57;52;54;60;50;56;56;61;52;56;57;56;49;51;57;49;54;58;61;58;56;56;54;53;56;52;63;48;53;54;56;61;60;50;50;54;50;53;56;55;58;52;54;42;53;56;48;60;53;41;54;58;47;56;53;58;53;50;58;48;60;56;55;55;53;51;47;49;48;54;49;50;49;51;51;47;51;55;48;57;53;44;45;49;59;47;51;46;54;65;48;48;56;57;56;49;51;54;49;52;51;42;54;47;49;53;52;47;54;60;44;59;51;48;47;46;50;50;46;53;51;47;56;49;48;50;44;53;51;48;52;48;49;47;49;46;56;52;44;38;50;38;53;50;47;43;51;47;48;41;47;46;64;52;51;45;50;47;53;49;42;49;61;44;53;44;51;57;46;54;48;48;46;49;42;46;48;38;44;50;45;39;47;45;38;49;49;50;47;51;59;50;49;46;49;40;52;43;46;41;43;48;46;46;39;43;43;48;44;40;46;41;43;46;49;45;42;51;45;44;52;51;57;45;50;47;47;44;41;45;42;47;42;49;48;46;41;43;41;45;52;47;40;45;43;48;37;52;43;47;46;46;45;46;51;50;50;48;47;40;49;48;43;55;51;43;52;57;54;45;41;44;49;46;47;43;41;52;45;50;46;36;48;52;57;45;57;52;51;47;57;47;48;50;49;63;61;54;58;61;65;57;64;
72;74;75;78;76;70;76;81;79;77;81;72;70;75;74;75;79;77;79;70;70;68;75;73;64;66;68;61;68;66;66;68;69;68;63;68;70;67;61;61;65;61;73;68;62;65;67;66;55;63;68;65;61;62;68;63;65;69;72;68;60;68;65;70;71;56;55;56;50;60;57;61;68;58;66;54;63;65;55;64;54;61;62;67;59;58;68;58;67;65;66;62;66;64;64;62;59;72;59;61;64;57;55;58;64;65;59;64;71;61;55;62;61;59;65;62;55;61;66;64;62;61;66;63;60;63;66;74;54;52;61;62;58;63;70;64;52;60;64;65;59;57;62;68;60;58;64;61;60;60;65;57;59;54;68;61;61;61;58;59;57;63;65;51;57;56;57;53;58;55;52;62;59;58;68;60;62;56;71;62;52;61;65;65;60;52;59;59;61;54;61;65;55;58;60;59;72;66;60;54;61;60;60;63;56;62;60;67;57;59;64;65;66;57;62;65;58;48;56;62;60;66;59;57;64;51;58;53;57;65;53;63;65;59;57;62;55;59;57;56;60;66;58;63;61;48;60;58;60;54;58;56;52;59;56;52;55;59;58;55;51;64;51;60;47;58;66;50;55;63;55;60;55;59;56;42;53;59;54;46;50;56;49;49;47;50;46;54;39;51;49;48;51;45;58;61;53;52;52;45;50;50;60;54;61;53;55;53;54;54;51;48;61;52;65;50;48;55;51;49;55;54;48;51;53;52;57;49;44;50;54;46;50;51;54;52;53;60;58;51;57;46;61;52;46;51;50;46;48;52;49;60;56;43;52;54;39;56;44;48;49;58;58;49;50;58;44;51;53;48;56;57;48;52;51;56;45;48;50;48;51;53;52;45;57;50;48;44;52;52;52;52;50;50;51;52;57;62;50;54;55;48;47;54;49;49;47;54;38;55;54;52;47;56;53;51;52;51;58;42;50;53;49;52;50;55;46;53;49;48;57;61;46;45;50;53;49;44;43;49;45;37;48;48;52;50;50;52;44;48;50;52;46;49;50;51;44;47;58;49;49;52;47;49;44;51;43;51;48;51;47;44;45;51;41;50;44;52;40;48;43;40;36;52;48;46;49;54;46;50;54;51;46;43;50;46;53;45;54;44;50;46;49;51;50;41;57;49;50;50;44;43;56;42;52;41;48;39;45;49;43;45;47;46;48;44;41;49;45;39;50;55;39;50;43;46;44;46;39;46;40;46;46;39;47;32;39;42;44;50;40;48;49;48;46;38;53;44;53;52;46;50;48;41;47;42;57;47;46;42;47;50;47;35;49;45;42;43;43;47;44;44;47;43;45;45;49;45;32;59;44;47;45;48;42;48;49;51;54;50;52;54;55;57;51;45;58;51;53;43;58;63;49;47;53;49;51;50;47;61;46;58;47;53;60;55;51;49;63;60;50;59;52;62;56;62;59;53;65;64;
78;75;72;75;78;79;91;81;81;79;74;76;75;73;72;75;77;80;76;75;68;74;69;69;66;76;61;67;68;70;68;70;70;68;66;65;65;60;65;68;63;64;65;65;66;65;69;66;65;68;57;69;63;73;71;60;68;74;72;58;68;67;59;65;66;61;68;66;57;61;64;62;71;76;61;60;64;61;64;63;56;74;58;62;58;58;58;58;65;69;55;64;66;67;59;68;56;65;61;64;73;63;66;64;69;61;64;64;67;57;52;67;58;63;67;56;56;59;63;69;64;63;64;58;65;69;57;66;60;58;58;61;61;64;59;71;66;62;66;59;65;62;67;61;64;59;57;60;65;60;60;57;62;68;69;65;63;62;59;64;67;64;64;53;61;64;57;56;65;65;61;60;60;64;58;55;59;59;61;59;59;69;57;63;61;68;61;65;69;63;54;62;61;65;52;63;70;54;53;60;47;53;59;63;64;65;63;61;61;57;58;55;64;67;64;64;59;59;52;63;63;57;55;68;54;63;55;61;53;60;59;56;56;62;63;59;60;56;58;56;62;57;57;66;64;64;59;58;50;63;67;45;62;48;58;56;58;50;50;71;52;59;60;51;64;52;56;54;52;58;53;63;55;57;49;49;57;53;52;56;51;63;50;47;43;53;57;46;51;45;55;52;49;59;57;45;55;60;48;54;58;50;50;53;56;57;56;49;51;56;45;51;54;51;53;42;53;56;55;51;52;51;60;50;53;57;48;52;44;57;53;45;53;47;54;54;49;51;47;56;54;48;52;47;50;61;50;51;50;58;50;47;54;59;53;57;52;55;47;46;51;50;48;42;50;51;48;50;55;42;58;48;57;49;56;45;55;51;47;60;47;52;51;49;54;53;56;39;56;49;56;50;45;52;57;41;45;47;48;57;57;54;48;54;49;55;48;54;44;56;49;43;52;50;51;45;47;53;41;54;51;56;57;47;55;52;49;57;57;54;49;58;50;47;56;47;42;52;48;38;47;48;51;54;47;49;54;51;42;54;38;50;50;45;50;57;47;52;45;44;58;44;53;43;52;53;60;41;50;49;50;48;47;48;50;46;49;39;43;44;51;47;51;51;49;47;45;52;47;52;59;49;43;54;42;39;48;53;52;39;47;49;50;45;44;51;52;55;39;50;51;49;46;51;49;48;39;52;40;40;40;50;44;45;42;47;48;48;45;46;41;45;49;50;47;46;46;48;42;52;37;42;36;38;40;49;36;35;38;47;38;42;44;44;42;52;48;42;50;48;43;45;46;42;43;48;39;47;40;52;47;45;41;39;36;53;43;45;38;42;43;52;50;46;44;45;43;51;54;48;47;42;50;51;43;50;42;46;50;46;54;48;45;42;44;50;52;46;49;52;53;55;54;50;54;43;46;40;38;58;52;49;51;43;55;44;56;51;48;50;55;49;52;56;65;55;62;64;52;60;
83;77;79;70;75;78;92;82;69;72;74;79;78;67;73;79;69;71;75;75;75;72;76;68;65;67;74;67;74;64;72;76;63;65;69;67;67;70;63;68;72;70;71;65;73;78;68;74;74;66;76;69;65;66;68;64;65;67;66;66;65;70;68;66;62;57;62;64;64;57;66;71;68;59;56;62;65;60;58;61;55;68;67;64;57;60;53;65;64;59;66;66;64;58;69;70;62;67;70;65;56;64;71;69;66;69;66;64;64;59;54;56;59;55;54;62;66;54;67;62;62;63;59;62;53;66;56;63;58;61;64;61;64;65;71;62;64;64;65;67;60;64;68;59;59;59;66;61;58;60;58;60;66;63;63;65;57;63;59;61;66;61;61;64;58;55;70;64;58;60;55;60;58;58;61;62;64;56;72;66;60;63;61;63;56;62;64;66;61;62;65;60;56;62;60;65;75;61;61;58;56;61;43;64;58;57;50;66;55;51;55;69;56;57;68;64;63;62;57;53;62;62;56;63;59;59;61;61;64;61;54;62;57;57;64;61;51;62;55;68;66;55;62;62;58;56;49;53;61;54;53;52;55;56;56;60;65;59;52;59;54;61;56;52;62;49;59;63;55;59;58;55;46;56;60;59;61;62;60;63;51;61;54;52;55;51;53;48;54;57;58;51;61;50;52;54;47;62;50;55;59;54;55;51;55;57;56;56;48;65;56;53;54;57;47;56;52;58;51;55;49;56;52;48;56;55;54;48;50;51;49;58;50;56;51;56;51;51;53;50;53;56;47;58;52;52;52;53;58;48;56;56;52;52;59;49;50;58;56;44;50;52;48;50;57;47;53;56;51;58;54;49;61;50;55;50;52;47;58;50;58;59;52;56;57;45;56;51;43;48;54;49;45;55;61;58;60;56;52;57;54;58;54;52;52;51;59;45;49;48;50;44;58;52;56;57;53;46;49;46;50;61;49;50;42;60;45;66;61;48;50;59;38;58;49;47;51;54;43;48;42;54;49;43;43;51;50;47;62;38;51;57;44;50;48;47;48;53;51;48;54;42;45;53;52;56;45;48;49;52;40;48;44;46;48;45;49;46;47;44;52;37;51;58;38;50;41;53;49;50;41;51;46;50;54;52;45;43;52;42;43;47;48;45;48;46;51;54;51;35;48;50;50;45;52;56;43;48;42;40;47;45;44;51;38;47;55;42;53;45;46;43;50;49;42;54;37;39;46;46;41;45;43;44;36;37;42;44;34;40;52;38;53;44;48;47;49;40;55;48;44;49;53;42;52;47;51;34;50;39;53;46;39;43;45;47;35;47;52;42;42;47;48;53;46;53;37;45;51;47;53;42;37;41;57;52;43;48;48;43;52;50;49;53;47;49;51;45;55;42;52;48;54;51;51;50;51;55;55;45;53;49;45;52;43;53;54;45;56;48;54;54;53;50;58;49;52;63;65;70;
80;66;72;68;72;73;84;65;66;76;76;77;83;74;74;65;76;65;72;75;69;73;76;63;72;61;73;75;70;65;64;67;65;67;65;65;58;65;61;68;71;64;72;72;58;67;70;64;66;54;63;57;57;66;56;69;72;62;63;69;62;63;61;68;65;61;56;62;65;66;63;62;70;60;61;70;64;66;65;55;56;62;56;65;60;65;61;58;65;66;65;55;70;63;63;70;70;69;55;70;65;66;62;60;67;54;66;66;63;63;68;55;65;58;56;65;64;61;61;49;67;63;66;67;64;55;57;66;60;62;64;69;65;53;68;64;66;66;64;69;58;65;65;64;66;66;68;59;59;65;56;65;63;58;65;60;56;61;54;66;60;58;61;55;64;60;60;62;59;59;55;64;59;65;64;65;60;60;60;66;60;62;59;54;56;66;64;61;57;50;52;56;59;57;67;60;59;64;64;65;72;59;61;58;62;55;54;52;61;55;58;65;63;64;57;61;66;63;65;69;62;54;60;55;62;54;54;68;61;66;58;67;56;64;63;56;63;50;56;50;61;63;44;58;60;56;52;59;55;55;65;55;54;62;53;54;58;55;53;57;57;53;65;64;51;58;62;55;52;62;50;52;61;59;51;47;59;64;61;61;62;52;57;60;50;58;48;58;47;54;53;45;51;57;53;51;43;58;53;48;47;58;46;50;48;47;47;59;60;54;50;56;39;52;49;56;53;50;48;69;41;46;51;50;52;46;47;55;53;49;41;51;51;54;54;56;55;47;57;57;52;52;55;52;54;45;54;50;51;53;54;55;55;45;55;43;51;48;47;52;49;50;44;55;50;50;52;50;49;46;44;57;50;50;48;65;46;44;49;46;48;57;46;52;53;47;52;52;53;57;52;51;54;53;46;53;54;43;48;55;54;52;41;54;57;50;50;53;55;56;54;55;49;48;57;46;51;49;49;39;55;49;54;50;43;47;51;58;48;54;56;57;50;52;53;43;50;46;42;46;49;48;50;48;54;45;45;55;47;48;48;53;48;42;51;53;50;51;53;60;52;54;53;46;55;49;43;49;51;46;43;46;52;48;56;44;44;41;46;49;43;46;48;53;53;49;47;47;56;51;56;38;49;57;46;52;48;53;43;53;39;53;55;50;46;55;47;51;50;58;44;50;56;49;51;46;61;40;47;51;54;46;48;46;44;47;60;45;54;41;49;53;51;51;50;51;41;44;45;44;49;49;48;43;47;45;42;47;44;49;39;45;53;41;45;40;46;37;52;52;48;51;45;45;56;45;48;45;38;40;48;40;41;36;45;46;45;47;50;48;45;49;49;49;48;48;41;53;48;45;53;41;46;45;46;51;52;55;48;54;53;48;55;49;46;50;46;50;50;48;54;54;54;52;50;60;46;54;46;56;59;54;46;47;59;56;45;58;49;53;50;59;62;59;58;55;62;64;70;69;
